language;original_sentence;translated sentence
pt_PT;a product {name} smiled at;um produto com o qual {name} riu às gargalhadas
pt_PT;a product {name} suggested;um produto que {name} recomenda
pt_PT;a product {name} thought about;um produto sobre o qual {name} pensou algo
pt_PT;a product {name} wished for;um produto que {name} deseja
pt_PT;a product he demanded;um produto que ele exige
pt_PT;a product he fancied;um produto que ele curtiu
pt_PT;a product he had;um produto que ele tem
pt_PT;a product he lolled at;um produto com o qual ele riu às gargalhadas
pt_PT;a product he loved;um produto que ele ama
pt_PT;a product he needed;um produto do qual ele necessita
pt_PT;a product he reacted to;um produto ao qual ele reagiu
pt_PT;a product he smiled at;um produto com o qual ele riu às gargalhadas
pt_PT;a product he suggested;um produto que ele recomenda
pt_PT;a product he thought about;um produto sobre o qual ele pensou algo
pt_PT;a product he wished for;um produto que ele deseja
pt_PT;a product she demanded;um produto que ela exigiu
pt_PT;a product she fancied;um produto que ela curtiu
pt_PT;a product she had;um produto que ela tem
pt_PT;a product she lolled at;um produto com o qual ela riu às gargalhadas
pt_PT;a product she loved;um produto que ela ama
pt_PT;a product she needed;um produto do qual ela necessita
pt_PT;a product she reacted to;um produto ao qual ela reagiu
pt_PT;a product she smiled at;um produto com o qual ela riu às gargalhadas
pt_PT;a product she suggested;um produto que ela recomenda
pt_PT;a product she thought about;um produto sobre o qual ela pensou algo
pt_PT;a product she wished for;um produto que ela deseja
pt_PT;a product they demanded;um produto que eles exigem
pt_PT;a product they fancied;um produto que eles curtem
pt_PT;a product they had;um produto que eles têm
pt_PT;a product they lolled at;um produto com o qual eles riram às hargalhadas
pt_PT;a product they loved;um produto que eles amam
pt_PT;a product they needed;um produto do qual eles necessitam
pt_PT;a product they reacted to;um produto ao qual eles reagiram
pt_PT;a product they smiled at;um produto ao qual eles sorriram
pt_PT;a product they suggested;um produto que eles recomendam
pt_PT;a product they thought about;um produto sobre o qual eles pensam algo
pt_PT;a product they wished for;um produto que eles desejam
pt_PT;a product you demanded;um produto que você exigiu
pt_PT;a product you fancied;um produto que você curtiu
pt_PT;a product you had;um produto que você tem
pt_PT;a product you lolled at;um produto com o qual você riu às gargalhadas
pt_PT;a product you loved;um produto que você ama
pt_PT;a product you needed;um produto que você necessita
pt_PT;a product you reacted to;um produto ao qual você reagiu
pt_PT;a product you smiled at;um produto do qual você riu às gargalhadas
pt_PT;a product you suggested;um produto que você recomenda
pt_PT;a product you thought about;um produto sobre o qual você pensou algo
pt_PT;a product you wished for;um produto que você deseja
pt_PT;Add your contents to your timeline.;Adicione os seus conteúdos à sua timeline.
pt_PT;Add your products to your timeline.;Adicione os seus produtos à sua timeline.
pt_PT;Agreed with {content1}.;Agreed with {content1}.
pt_PT;Applauded {content1}.;Aplaudiu {content1}.
pt_PT;Approved {content1}.;Approved {content1}.
pt_PT;contents {name} agreed with;conteúdos com os quais {name} concorda
pt_PT;contents {name} applauded;conteúdos que {name} aplaudiu
pt_PT;contents {name} approved;conteúdos que {name} aprova
pt_PT;contents {name} disagreed with;conteúdos com os quais {name} discorda
pt_PT;contents {name} disapproved;conteúdos que {name} desaprova
pt_PT;contents {name} lolled at;conteúdos com os quais {name} riu às gargalhadas
pt_PT;contents {name} loved;conteúdos que {name} ama
pt_PT;contents {name} opposed;conteúdos aos quais {name} se opõe
pt_PT;contents {name} protested at;conteúdos contra os quais {name} protestou
pt_PT;contents {name} reacted to;conteúdos aos quais {name} reagiu
pt_PT;contents {name} respected;conteúdos que {name} respeita
pt_PT;contents {name} smiled at;conteúdos com os quais {name} riu às gargalhadas
pt_PT;contents {name} suggested;conteúdos que {name} recomenda
pt_PT;contents {name} supported;conteúdos que {name} apoia
pt_PT;contents {name} thought about;conteúdos sobre os quais {name} pensou algo
pt_PT;contents he agreed with;conteúdos com os quais ele concorda
pt_PT;contents he applauded;conteúdos que ele aplaudiu
pt_PT;contents he approved;conteúdos que ele aprova
pt_PT;contents he disagreed with;conteúdos com os quais ele discorda
pt_PT;contents he disapproved;conteúdos que ele desaprova
pt_PT;contents he lolled at;conteúdos com os quais ele riu às gargalhadas
pt_PT;contents he loved;conteúdos que ele ama
pt_PT;contents he opposed;conteúdos aos quais ele se opõe
pt_PT;contents he protested at;conteúdos contra os quais ele protestou
pt_PT;contents he reacted to;conteúdos aos quais ele reagiu
pt_PT;contents he respected;conteúdos que ele respeita
pt_PT;contents he smiled at;conteúdos com os quais ele riu às gargalhadas
pt_PT;contents he suggested;conteúdos que ele recomenda
pt_PT;contents he supported;conteúdos que ele apoia
pt_PT;contents he thought about;conteúdos dos quais ele pensou algo
pt_PT;contents she agreed with;conteúdos com os quais ela concorda
pt_PT;contents she applauded;conteúdos que ela aplaudiu
pt_PT;contents she approved;conteúdos que ela aprova
pt_PT;contents she disagreed with;conteúdos com os quais ela discorda
pt_PT;contents she disapproved;conteúdos que ela desaprova
pt_PT;contents she lolled at;conteúdos com os quais ela riu às gargalhadas
pt_PT;contents she loved;conteúdos que ela ama
pt_PT;contents she opposed;conteúdos aos quais ela se opõe
pt_PT;contents she protested at;conteúdos contra os quais ela protestou
pt_PT;contents she reacted to;conteúdos aos quais ela reagiu
pt_PT;contents she respected;conteúdos que ela respeita
pt_PT;contents she smiled at;conteúdos com os quais ela riu às gargalhadas
pt_PT;contents she suggested;conteúdos que ela recomenda
pt_PT;contents she supported;conteúdos que ela apoia
pt_PT;contents she thought about;conteúdos sobre os quais ela pensou algo
pt_PT;contents they agreed with;conteúdos com os quais eles concordam
pt_PT;contents they applauded;conteúdos que eles aplaudiram
pt_PT;contents they approved;conteúdos que eles aprovam
pt_PT;contents they disagreed with;conteúdos com os quais que eles estão em desacordo
pt_PT;contents they disapproved;conteúdos que eles desaprovam
pt_PT;contents they lolled at;conteúdos com os quais eles riram às gargalhadas
pt_PT;contents they loved;conteúdos que eles amam
pt_PT;contents they opposed;conteúdos aos quais eles se opõem
pt_PT;contents they protested at;conteúdos contra os quais eles protestam
pt_PT;contents they reacted to;conteúdos aos quais que eles reagiram
pt_PT;contents they respected;conteúdos que eles respeitam
pt_PT;contents they smiled at;conteúdos aos quais eles sorriram
pt_PT;contents they suggested;conteúdos que eles recomendam
pt_PT;contents they supported;conteúdos que eles apoiam
pt_PT;contents they thought about;conteúdos sobre os quais eles pensaram algo
pt_PT;contents you agreed with;conteúdos com os quais você concorda
pt_PT;contents you applauded;conteúdos que você aplaudiu
pt_PT;contents you approved;conteúdos que você aprova
pt_PT;contents you disagreed with;conteúdos com os quais você discorda
pt_PT;contents you disapproved;conteúdos que você desaprova
pt_PT;contents you lolled at;conteúdos com os quais você riu às gargalhadas
pt_PT;contents you loved;conteúdos que você ama
pt_PT;contents you opposed;conteúdos aos quais você se opõe
pt_PT;contents you protested at;conteúdos contra os quais você protestou
pt_PT;contents you reacted to;conteúdos aos quais você reagiu
pt_PT;contents you respected;conteúdos que você respeita
pt_PT;contents you smiled at;conteúdos com os quais você riu às gargalhadas
pt_PT;contents you suggested;conteúdos que você recomenda
pt_PT;contents you supported;conteúdos que você apoia
pt_PT;contents you thought about;conteúdos dos quais você pensou algo
pt_PT;Demanded {product1}.;Exigiu {product1}.
pt_PT;Disagreed with {content1}.;Discordou de {content1}.
pt_PT;Disapproved {content1}.;Desaprova {content1}.
pt_PT;Fancied {product1}.;Durtiu {product1}.
pt_PT;Had {product1}.;Tem {product1}.
pt_PT;Lolled at {content1}.;Riu às gargalhadas de {content1}.
pt_PT;Lolled at {product1}.;Riu às gargalhadas de {product1}.
pt_PT;Loved {content1}.;Amou {content1}.
pt_PT;Loved {product1}.;Amou {product1}.
pt_PT;Needed {product1}.;Necessita {product1}.
pt_PT;Opposed {content1}.;Opõe-se a {content1}.
pt_PT;products {name} demanded;produtos que {name} exigiu
pt_PT;products {name} fancied;produtos que {name} curtiu
pt_PT;products {name} had;produtos que {name} tem
pt_PT;products {name} lolled at;produtos com os quais {name} riu às gargalhadas
pt_PT;products {name} loved;produtos que {name} ama
pt_PT;products {name} needed;produtos de que {name} necessita
pt_PT;products {name} reacted to;produtos aos quais {name} reagiu
pt_PT;products {name} smiled at;produtos com os quais {name} riu às gargalhadas
pt_PT;products {name} suggested;produtos que {name} recomenda
pt_PT;products {name} thought about;produtos que {name} pensou algo
pt_PT;products {name} wished for;produtos que {name} deseja
pt_PT;products he demanded;produtos que ele exigiu
pt_PT;products he fancied;produtos que ele curtiu
pt_PT;products he had;produtos que ele tem
pt_PT;products he lolled at;produtos com os quais ele riu às gargalhadas
pt_PT;products he loved;produtos que ele ama
pt_PT;products he needed;produtos dos quais ele necessita
pt_PT;products he reacted to;produtos aos quais ele reagiu
pt_PT;products he smiled at;produtos com os quais ele riu às gargalhadas
pt_PT;products he suggested;produtos que ele recomenda
pt_PT;products he thought about;produtos acerca dos quais ele pensou algo
pt_PT;products he wished for;produtos que ele deseja
pt_PT;products she demanded;produtos que ela exigiu
pt_PT;products she fancied;produtos que ela curtiu
pt_PT;products she had;produtos que ela tem
pt_PT;products she lolled at;produtos com os quais ela riu às gargalhadas
pt_PT;products she loved;produtos que ela ama
pt_PT;products she needed;produtos de que ela necessita
pt_PT;products she reacted to;produtos aos quais ela reagiu
pt_PT;products she smiled at;produtos com os quais ela riu às gargalhadas
pt_PT;products she suggested;produtos que ela recomenda
pt_PT;products she thought about;produtos sobre os quais ela pensou algo
pt_PT;products she wished for;produtos que ela deseja
pt_PT;products they demanded;produtos que eles exigiram
pt_PT;products they fancied;produtos que eles curtem
pt_PT;products they had;produtos que eles têm
pt_PT;products they lolled at;produtos com os quais eles riram às gargalhadas
pt_PT;products they loved;produtos que eles amam
pt_PT;products they needed;produtos dos quais eles necessitam
pt_PT;products they reacted to;produtos aos quais eles reagiram
pt_PT;products they smiled at;produtos aos quais eles sorriram
pt_PT;products they suggested;produtos que eles recomendam
pt_PT;products they thought about;produtos sobre os quais eles pensaram algo
pt_PT;products they wished for;produtos que eles desejam
pt_PT;products you demanded;produtos que você exigiu
pt_PT;products you fancied;produtos que você curtiu
pt_PT;products you had;produtos que você tem
pt_PT;products you lolled at;produtos com os quais você riu às gargalhadas
pt_PT;products you loved;produtos que você ama
pt_PT;products you needed;produtos que você necessita
pt_PT;products you reacted to;produtos aos quais você reagiu
pt_PT;products you smiled at;produtos com os quais você riu às gargalhadas
pt_PT;products you suggested;produtos que você recomenda
pt_PT;products you thought about;produtos sobre os quais você pensou algo
pt_PT;products you wished for;produtos que você deseja
pt_PT;Protested at {content1}.;Protestou contra {content1}.
pt_PT;Reacted to {content1}.;Reagiu a {content1}.
pt_PT;Reacted to {product1}.;Reagiu a {product1}.
pt_PT;Respected {content1}.;Respeita {content1}.
pt_PT;Smiled at {content1}.;Sorriu a {content1}.
pt_PT;Smiled at {product1}.;Sorriu a {product1}.
pt_PT;Suggested {content1}.;Recomenda {content1}.
pt_PT;Suggested {product1}.;Recomenda {product1}.
pt_PT;Supported {content1}.;Apoia {content1}.
pt_PT;Thought about {content1}.;Pensou algo sobre {content1}.
pt_PT;Thought about {product1}.;Pensou algo sobre {product1}.
pt_PT;wished for {product1}.;Deseja {product1}.
pt_PT;You agreed with this.;Você concordou com isto.
pt_PT;You and {name count} others agreed with this.;Você e {name count} outros concordam com isto.
pt_PT;You and {name count} others applauded this.;Você e {name count} outros aplaudiram isto.
pt_PT;You and {name count} others approved this.;Você e {name count} outros aprovam isto.
pt_PT;You and {name count} others demanded this.;Você e {name count} outros exigiram isto.
pt_PT;You and {name count} others disagreed with this.;Você e {name count} outros discordam de isto.
pt_PT;You and {name count} others disapproved this.;Você e {name count} outros desaprovam isto.
pt_PT;You and {name count} others fancied this.;Você e {name count} outros curtiram isto.
pt_PT;You and {name count} others had this.;Você e {name count} outros têm isto.
pt_PT;You and {name count} others lolled at this.;Você e {name count} outros riram à gargalhada de isto.
pt_PT;You and {name count} others loved this.;Você e {name count} outros amam isto.
pt_PT;You and {name count} others needed this.;Você e {name count} outros necessitam de isto.
pt_PT;You and {name count} others opposed this.;Você e {name count} outros opõem-se a isto.
pt_PT;You and {name count} others protested at this.;Você e {name count} outros protestam contra isto.
pt_PT;You and {name count} others reacted to this.;Você e {name count} outros reagiram a isto.
pt_PT;You and {name count} others respected this.;Você e {name count} outros respeitam isto.
pt_PT;You and {name count} others smiled at this.;Você e {name count} outros sorriram a isto.
pt_PT;You and {name count} others suggested this.;Você e {name count} outros sorriram a isto.
pt_PT;You and {name count} others supported this.;Você e {name count} outros apoiam isto.
pt_PT;You and {name count} others thought about this.;Você e {name count} outros pensaram algo acerca de isto.
pt_PT;You and {name count} others wished for this.;Você e {name count} outros desejam isto.
pt_PT;You and {name1} agreed with this.;Você e {name1} concordam com isto.
pt_PT;You and {name1} applauded this.;Você e {name1} aplaudiram isto.
pt_PT;You and {name1} approved this.;Você e {name1} aprovam isto.
pt_PT;You and {name1} demanded this.;Você e {name1} exigiram isto.
pt_PT;You and {name1} disagreed with this.;Você e {name1} discordam de isto.
pt_PT;You and {name1} disapproved this.;Você e {name1} desaprovam isto.
pt_PT;You and {name1} fancied this.;Você e {name1} curtiram isto.
pt_PT;You and {name1} had this.;Você e {name1} têm isto.
pt_PT;You and {name1} lolled at this.;Você e {name1} riram à gargalhada de isto.
pt_PT;You and {name1} loved this.;Você e {name1} amam isto.
pt_PT;You and {name1} needed this.;Você e {name1} necessitam de isto.
pt_PT;You and {name1} opposed this.;Você e {name1} opõem-se a isto.
pt_PT;You and {name1} protested at this.;Você e {name1} protestam contra isto.
pt_PT;You and {name1} reacted to this.;Você e {name1} reagiram a isto.
pt_PT;You and {name1} respected this.;Você e {name1} respeitam isto.
pt_PT;You and {name1} smiled at this.;Você e {name1} sorriram a isto.
pt_PT;You and {name1} suggested this.;Você e {name1} sorriram a isto.
pt_PT;You and {name1} supported this.;Você e {name1} apoiam isto.
pt_PT;You and {name1} thought about this.;Você e {name1} pensaram algo acerca de isto.
pt_PT;You and {name1} wished for this.;Você e {name1} desejam isto.
pt_PT;You and {number} others agreed with this.;Você e {number} outros concordam com isto.
pt_PT;You and {number} others applauded this.;Você e {number} outros aplaudiram isto.
pt_PT;You and {number} others approved this.;Você e {number} outros aprovam isto.
pt_PT;You and {number} others demanded this.;Você e {number} outros exigiram isto.
pt_PT;You and {number} others disagreed with this.;Você e {number} outros discordam de isto.
pt_PT;You and {number} others disapproved this.;Você e {number} outros desaprovam isto.
pt_PT;You and {number} others fancied this.;Você e {number} outros curtiram isto.
pt_PT;You and {number} others had this.;Você e {number} outros têm isto.
pt_PT;You and {number} others lolled at this.;Você e {number} outros riram à gargalhada de isto.
pt_PT;You and {number} others loved this.;Você e {number} outros amam isto.
pt_PT;You and {number} others needed this.;Você e {number} outros necessitam de isto.
pt_PT;You and {number} others opposed this.;Você e {number} outros opõem-se a isto.
pt_PT;You and {number} others protested at this.;Você e {number} outros protestam contra isto.
pt_PT;You and {number} others reacted to this.;Você e {number} outros reagiram a isto.
pt_PT;You and {number} others respected this.;Você e {number} outros respeitam isto.
pt_PT;You and {number} others smiled at this.;Você e {number} outros sorriram a isto.
pt_PT;You and {number} others suggested this.;Você e {number} outros sorriram a isto.
pt_PT;You and {number} others supported this.;Você e {number} outros apoiam isto.
pt_PT;You and {number} others thought about this.;Você e {number} outros pensaram algo acerca de isto.
pt_PT;You and {number} others wished for this.;Você e {number} outros desejam isto.
pt_PT;You and 1 other agreed with this.;Você e 1 outro concordam com isto.
pt_PT;You and 1 other applauded this.;Você e 1 outro aplaudiram isto.
pt_PT;You and 1 other approved this.;Você e 1 outro aprovam isto.
pt_PT;You and 1 other demanded this.;Você e 1 outro exigiram isto.
pt_PT;You and 1 other disagreed with this.;Você e 1 outro discordam de isto.
pt_PT;You and 1 other disapproved this.;Você e 1 outro desaprovam isto.
pt_PT;You and 1 other fancied this.;Você e 1 outro curtiram isto.
pt_PT;You and 1 other had this.;Você e 1 outro têm isto.
pt_PT;You and 1 other lolled at this.;Você e 1 outro riram à gargalhada de isto.
pt_PT;You and 1 other loved this.;Você e 1 outro amam isto.
pt_PT;You and 1 other needed this.;Você e 1 outro necessitam de isto.
pt_PT;You and 1 other opposed this.;Você e 1 outro opõem-se a isto.
pt_PT;You and 1 other protested at this.;Você e 1 outro protestam contra isto.
pt_PT;You and 1 other reacted to this.;Você e 1 outro reagiram a isto.
pt_PT;You and 1 other respected this.;Você e 1 outro respeitam isto.
pt_PT;You and 1 other smiled at this.;Você e 1 outro sorriram a isto.
pt_PT;You and 1 other suggested this.;Você e 1 outro sorriram a isto.
pt_PT;You and 1 other supported this.;Você e 1 outro apoiam isto.
pt_PT;You and 1 other thought about this.;Você e 1 outro pensaram algo acerca de isto.
pt_PT;You and 1 other wished for this.;Você e 1 outro desejam isto.
pt_PT;You applauded this.;Você aplaudiu isto.
pt_PT;You approved this.;Você aprovou isto.
pt_PT;You demanded this.;Você exigiu isto.
pt_PT;You disagreed with this.;Você discordou de isto.
pt_PT;You disapproved this.;Você desaprova isto.
pt_PT;You fancied this.;Você curtiu isto.
pt_PT;You had this.;Você tem isto.
pt_PT;You lolled at this.;Você riu às gargalhadas de isto.
pt_PT;You loved this.;Você amou isto.
pt_PT;You needed this.;Você necessita isto.
pt_PT;You opposed this.;Você opõe-se a isto.
pt_PT;You protested at this.;Você protestou contra isto.
pt_PT;You reacted to this.;Você reagiu a isto.
pt_PT;You respected this.;Você respeita isto.
pt_PT;You smiled at this.;Você sorriu a isto.
pt_PT;You suggested this.;Você recomenda isto.
pt_PT;You supported this.;Você apoia isto.
pt_PT;You thought about this.;Você pensou algo sobre isto.
pt_PT;You wished for this.;Você deseja isto.
pt_PT;your content;o seu conteúdo
pt_PT;your product;o seu produto
pt_PT;{count} products;{count} produtos
pt_PT;a product;um produto
pt_PT;1 content;1 conteúdo
pt_PT;a content;um conteúdo
pt_PT;1 product;1 produto
pt_PT;{count} contents;{count} conteúdos
