language;original_sentence;translated sentence
pt_BR;a product {name} smiled at;um produto com o qual {name} riu às gargalhadas
pt_BR;a product {name} suggested;um produto que {name} recomenda
pt_BR;a product {name} thought about;um produto sobre o qual {name} pensou algo
pt_BR;a product {name} wished for;um produto que {name} deseja
pt_BR;a product he demanded;um produto que ele exige
pt_BR;a product he fancied;um produto que ele curtiu
pt_BR;a product he had;um produto que ele tem
pt_BR;a product he lolled at;um produto com o qual ele riu às gargalhadas
pt_BR;a product he loved;um produto que ele ama
pt_BR;a product he needed;um produto do qual ele necessita
pt_BR;a product he reacted to;um produto ao qual ele reagiu
pt_BR;a product he smiled at;um produto com o qual ele riu às gargalhadas
pt_BR;a product he suggested;um produto que ele recomenda
pt_BR;a product he thought about;um produto sobre o qual ele pensou algo
pt_BR;a product he wished for;um produto que ele deseja
pt_BR;a product she demanded;um produto que ela exigiu
pt_BR;a product she fancied;um produto que ela curtiu
pt_BR;a product she had;um produto que ela tem
pt_BR;a product she lolled at;um produto com o qual ela riu às gargalhadas
pt_BR;a product she loved;um produto que ela ama
pt_BR;a product she needed;um produto do qual ela necessita
pt_BR;a product she reacted to;um produto ao qual ela reagiu
pt_BR;a product she smiled at;um produto com o qual ela riu às gargalhadas
pt_BR;a product she suggested;um produto que ela recomenda
pt_BR;a product she thought about;um produto sobre o qual ela pensou algo
pt_BR;a product she wished for;um produto que ela deseja
pt_BR;a product they demanded;um produto que eles exigem
pt_BR;a product they fancied;um produto que eles curtem
pt_BR;a product they had;um produto que eles têm
pt_BR;a product they lolled at;um produto com o qual eles riram às hargalhadas
pt_BR;a product they loved;um produto que eles amam
pt_BR;a product they needed;um produto do qual eles necessitam
pt_BR;a product they reacted to;um produto ao qual eles reagiram
pt_BR;a product they smiled at;um produto ao qual eles sorriram
pt_BR;a product they suggested;um produto que eles recomendam
pt_BR;a product they thought about;um produto sobre o qual eles pensam algo
pt_BR;a product they wished for;um produto que eles desejam
pt_BR;a product you demanded;um produto que você exigiu
pt_BR;a product you fancied;um produto que você curtiu
pt_BR;a product you had;um produto que você tem
pt_BR;a product you lolled at;um produto com o qual você riu às gargalhadas
pt_BR;a product you loved;um produto que você ama
pt_BR;a product you needed;um produto que você necessita
pt_BR;a product you reacted to;um produto ao qual você reagiu
pt_BR;a product you smiled at;um produto do qual você riu às gargalhadas
pt_BR;a product you suggested;um produto que você recomenda
pt_BR;a product you thought about;um produto sobre o qual você pensou algo
pt_BR;a product you wished for;um produto que você deseja
pt_BR;Add your contents to your timeline.;Adicione os seus conteúdos à sua timeline.
pt_BR;Add your products to your timeline.;Adicione os seus produtos à sua timeline.
pt_BR;Agreed with {content1}.;Agreed with {content1}.
pt_BR;Applauded {content1}.;Aplaudiu {content1}.
pt_BR;Approved {content1}.;Approved {content1}.
pt_BR;contents {name} agreed with;conteúdos com os quais {name} concorda
pt_BR;contents {name} applauded;conteúdos que {name} aplaudiu
pt_BR;contents {name} approved;conteúdos que {name} aprova
pt_BR;contents {name} disagreed with;conteúdos com os quais {name} discorda
pt_BR;contents {name} disapproved;conteúdos que {name} desaprova
pt_BR;contents {name} lolled at;conteúdos com os quais {name} riu às gargalhadas
pt_BR;contents {name} loved;conteúdos que {name} ama
pt_BR;contents {name} opposed;conteúdos aos quais {name} se opõe
pt_BR;contents {name} protested at;conteúdos contra os quais {name} protestou
pt_BR;contents {name} reacted to;conteúdos aos quais {name} reagiu
pt_BR;contents {name} respected;conteúdos que {name} respeita
pt_BR;contents {name} smiled at;conteúdos com os quais {name} riu às gargalhadas
pt_BR;contents {name} suggested;conteúdos que {name} recomenda
pt_BR;contents {name} supported;conteúdos que {name} apoia
pt_BR;contents {name} thought about;conteúdos sobre os quais {name} pensou algo
pt_BR;contents he agreed with;conteúdos com os quais ele concorda
pt_BR;contents he applauded;conteúdos que ele aplaudiu
pt_BR;contents he approved;conteúdos que ele aprova
pt_BR;contents he disagreed with;conteúdos com os quais ele discorda
pt_BR;contents he disapproved;conteúdos que ele desaprova
pt_BR;contents he lolled at;conteúdos com os quais ele riu às gargalhadas
pt_BR;contents he loved;conteúdos que ele ama
pt_BR;contents he opposed;conteúdos aos quais ele se opõe
pt_BR;contents he protested at;conteúdos contra os quais ele protestou
pt_BR;contents he reacted to;conteúdos aos quais ele reagiu
pt_BR;contents he respected;conteúdos que ele respeita
pt_BR;contents he smiled at;conteúdos com os quais ele riu às gargalhadas
pt_BR;contents he suggested;conteúdos que ele recomenda
pt_BR;contents he supported;conteúdos que ele apoia
pt_BR;contents he thought about;conteúdos dos quais ele pensou algo
pt_BR;contents she agreed with;conteúdos com os quais ela concorda
pt_BR;contents she applauded;conteúdos que ela aplaudiu
pt_BR;contents she approved;conteúdos que ela aprova
pt_BR;contents she disagreed with;conteúdos com os quais ela discorda
pt_BR;contents she disapproved;conteúdos que ela desaprova
pt_BR;contents she lolled at;conteúdos com os quais ela riu às gargalhadas
pt_BR;contents she loved;conteúdos que ela ama
pt_BR;contents she opposed;conteúdos aos quais ela se opõe
pt_BR;contents she protested at;conteúdos contra os quais ela protestou
pt_BR;contents she reacted to;conteúdos aos quais ela reagiu
pt_BR;contents she respected;conteúdos que ela respeita
pt_BR;contents she smiled at;conteúdos com os quais ela riu às gargalhadas
pt_BR;contents she suggested;conteúdos que ela recomenda
pt_BR;contents she supported;conteúdos que ela apoia
pt_BR;contents she thought about;conteúdos sobre os quais ela pensou algo
pt_BR;contents they agreed with;conteúdos com os quais eles concordam
pt_BR;contents they applauded;conteúdos que eles aplaudiram
pt_BR;contents they approved;conteúdos que eles aprovam
pt_BR;contents they disagreed with;conteúdos com os quais que eles estão em desacordo
pt_BR;contents they disapproved;conteúdos que eles desaprovam
pt_BR;contents they lolled at;conteúdos com os quais eles riram às gargalhadas
pt_BR;contents they loved;conteúdos que eles amam
pt_BR;contents they opposed;conteúdos aos quais eles se opõem
pt_BR;contents they protested at;conteúdos contra os quais eles protestam
pt_BR;contents they reacted to;conteúdos aos quais que eles reagiram
pt_BR;contents they respected;conteúdos que eles respeitam
pt_BR;contents they smiled at;conteúdos aos quais eles sorriram
pt_BR;contents they suggested;conteúdos que eles recomendam
pt_BR;contents they supported;conteúdos que eles apoiam
pt_BR;contents they thought about;conteúdos sobre os quais eles pensaram algo
pt_BR;contents you agreed with;conteúdos com os quais você concorda
pt_BR;contents you applauded;conteúdos que você aplaudiu
pt_BR;contents you approved;conteúdos que você aprova
pt_BR;contents you disagreed with;conteúdos com os quais você discorda
pt_BR;contents you disapproved;conteúdos que você desaprova
pt_BR;contents you lolled at;conteúdos com os quais você riu às gargalhadas
pt_BR;contents you loved;conteúdos que você ama
pt_BR;contents you opposed;conteúdos aos quais você se opõe
pt_BR;contents you protested at;conteúdos contra os quais você protestou
pt_BR;contents you reacted to;conteúdos aos quais você reagiu
pt_BR;contents you respected;conteúdos que você respeita
pt_BR;contents you smiled at;conteúdos com os quais você riu às gargalhadas
pt_BR;contents you suggested;conteúdos que você recomenda
pt_BR;contents you supported;conteúdos que você apoia
pt_BR;contents you thought about;conteúdos dos quais você pensou algo
pt_BR;Demanded {product1}.;Exigiu {product1}.
pt_BR;Disagreed with {content1}.;Discordou de {content1}.
pt_BR;Disapproved {content1}.;Desaprova {content1}.
pt_BR;Fancied {product1}.;Durtiu {product1}.
pt_BR;Had {product1}.;Tem {product1}.
pt_BR;Lolled at {content1}.;Riu às gargalhadas de {content1}.
pt_BR;Lolled at {product1}.;Riu às gargalhadas de {product1}.
pt_BR;Loved {content1}.;Amou {content1}.
pt_BR;Loved {product1}.;Amou {product1}.
pt_BR;Needed {product1}.;Necessita {product1}.
pt_BR;Opposed {content1}.;Opõe-se a {content1}.
pt_BR;products {name} demanded;produtos que {name} exigiu
pt_BR;products {name} fancied;produtos que {name} curtiu
pt_BR;products {name} had;produtos que {name} tem
pt_BR;products {name} lolled at;produtos com os quais {name} riu às gargalhadas
pt_BR;products {name} loved;produtos que {name} ama
pt_BR;products {name} needed;produtos de que {name} necessita
pt_BR;products {name} reacted to;produtos aos quais {name} reagiu
pt_BR;products {name} smiled at;produtos com os quais {name} riu às gargalhadas
pt_BR;products {name} suggested;produtos que {name} recomenda
pt_BR;products {name} thought about;produtos que {name} pensou algo
pt_BR;products {name} wished for;produtos que {name} deseja
pt_BR;products he demanded;produtos que ele exigiu
pt_BR;products he fancied;produtos que ele curtiu
pt_BR;products he had;produtos que ele tem
pt_BR;products he lolled at;produtos com os quais ele riu às gargalhadas
pt_BR;products he loved;produtos que ele ama
pt_BR;products he needed;produtos dos quais ele necessita
pt_BR;products he reacted to;produtos aos quais ele reagiu
pt_BR;products he smiled at;produtos com os quais ele riu às gargalhadas
pt_BR;products he suggested;produtos que ele recomenda
pt_BR;products he thought about;produtos acerca dos quais ele pensou algo
pt_BR;products he wished for;produtos que ele deseja
pt_BR;products she demanded;produtos que ela exigiu
pt_BR;products she fancied;produtos que ela curtiu
pt_BR;products she had;produtos que ela tem
pt_BR;products she lolled at;produtos com os quais ela riu às gargalhadas
pt_BR;products she loved;produtos que ela ama
pt_BR;products she needed;produtos de que ela necessita
pt_BR;products she reacted to;produtos aos quais ela reagiu
pt_BR;products she smiled at;produtos com os quais ela riu às gargalhadas
pt_BR;products she suggested;produtos que ela recomenda
pt_BR;products she thought about;produtos sobre os quais ela pensou algo
pt_BR;products she wished for;produtos que ela deseja
pt_BR;products they demanded;produtos que eles exigiram
pt_BR;products they fancied;produtos que eles curtem
pt_BR;products they had;produtos que eles têm
pt_BR;products they lolled at;produtos com os quais eles riram às gargalhadas
pt_BR;products they loved;produtos que eles amam
pt_BR;products they needed;produtos dos quais eles necessitam
pt_BR;products they reacted to;produtos aos quais eles reagiram
pt_BR;products they smiled at;produtos aos quais eles sorriram
pt_BR;products they suggested;produtos que eles recomendam
pt_BR;products they thought about;produtos sobre os quais eles pensaram algo
pt_BR;products they wished for;produtos que eles desejam
pt_BR;products you demanded;produtos que você exigiu
pt_BR;products you fancied;produtos que você curtiu
pt_BR;products you had;produtos que você tem
pt_BR;products you lolled at;produtos com os quais você riu às gargalhadas
pt_BR;products you loved;produtos que você ama
pt_BR;products you needed;produtos que você necessita
pt_BR;products you reacted to;produtos aos quais você reagiu
pt_BR;products you smiled at;produtos com os quais você riu às gargalhadas
pt_BR;products you suggested;produtos que você recomenda
pt_BR;products you thought about;produtos sobre os quais você pensou algo
pt_BR;products you wished for;produtos que você deseja
pt_BR;Protested at {content1}.;Protestou contra {content1}.
pt_BR;Reacted to {content1}.;Reagiu a {content1}.
pt_BR;Reacted to {product1}.;Reagiu a {product1}.
pt_BR;Respected {content1}.;Respeita {content1}.
pt_BR;Smiled at {content1}.;Sorriu a {content1}.
pt_BR;Smiled at {product1}.;Sorriu a {product1}.
pt_BR;Suggested {content1}.;Recomenda {content1}.
pt_BR;Suggested {product1}.;Recomenda {product1}.
pt_BR;Supported {content1}.;Apoia {content1}.
pt_BR;Thought about {content1}.;Pensou algo sobre {content1}.
pt_BR;Thought about {product1}.;Pensou algo sobre {product1}.
pt_BR;wished for {product1}.;Deseja {product1}.
pt_BR;You agreed with this.;Você concordou com isto.
pt_BR;You and {name count} others agreed with this.;Você e {name count} outros concordam com isto.
pt_BR;You and {name count} others applauded this.;Você e {name count} outros aplaudiram isto.
pt_BR;You and {name count} others approved this.;Você e {name count} outros aprovam isto.
pt_BR;You and {name count} others demanded this.;Você e {name count} outros exigiram isto.
pt_BR;You and {name count} others disagreed with this.;Você e {name count} outros discordam de isto.
pt_BR;You and {name count} others disapproved this.;Você e {name count} outros desaprovam isto.
pt_BR;You and {name count} others fancied this.;Você e {name count} outros curtiram isto.
pt_BR;You and {name count} others had this.;Você e {name count} outros têm isto.
pt_BR;You and {name count} others lolled at this.;Você e {name count} outros riram à gargalhada de isto.
pt_BR;You and {name count} others loved this.;Você e {name count} outros amam isto.
pt_BR;You and {name count} others needed this.;Você e {name count} outros necessitam de isto.
pt_BR;You and {name count} others opposed this.;Você e {name count} outros opõem-se a isto.
pt_BR;You and {name count} others protested at this.;Você e {name count} outros protestam contra isto.
pt_BR;You and {name count} others reacted to this.;Você e {name count} outros reagiram a isto.
pt_BR;You and {name count} others respected this.;Você e {name count} outros respeitam isto.
pt_BR;You and {name count} others smiled at this.;Você e {name count} outros sorriram a isto.
pt_BR;You and {name count} others suggested this.;Você e {name count} outros sorriram a isto.
pt_BR;You and {name count} others supported this.;Você e {name count} outros apoiam isto.
pt_BR;You and {name count} others thought about this.;Você e {name count} outros pensaram algo acerca de isto.
pt_BR;You and {name count} others wished for this.;Você e {name count} outros desejam isto.
pt_BR;You and {name1} agreed with this.;Você e {name1} concordam com isto.
pt_BR;You and {name1} applauded this.;Você e {name1} aplaudiram isto.
pt_BR;You and {name1} approved this.;Você e {name1} aprovam isto.
pt_BR;You and {name1} demanded this.;Você e {name1} exigiram isto.
pt_BR;You and {name1} disagreed with this.;Você e {name1} discordam de isto.
pt_BR;You and {name1} disapproved this.;Você e {name1} desaprovam isto.
pt_BR;You and {name1} fancied this.;Você e {name1} curtiram isto.
pt_BR;You and {name1} had this.;Você e {name1} têm isto.
pt_BR;You and {name1} lolled at this.;Você e {name1} riram à gargalhada de isto.
pt_BR;You and {name1} loved this.;Você e {name1} amam isto.
pt_BR;You and {name1} needed this.;Você e {name1} necessitam de isto.
pt_BR;You and {name1} opposed this.;Você e {name1} opõem-se a isto.
pt_BR;You and {name1} protested at this.;Você e {name1} protestam contra isto.
pt_BR;You and {name1} reacted to this.;Você e {name1} reagiram a isto.
pt_BR;You and {name1} respected this.;Você e {name1} respeitam isto.
pt_BR;You and {name1} smiled at this.;Você e {name1} sorriram a isto.
pt_BR;You and {name1} suggested this.;Você e {name1} sorriram a isto.
pt_BR;You and {name1} supported this.;Você e {name1} apoiam isto.
pt_BR;You and {name1} thought about this.;Você e {name1} pensaram algo acerca de isto.
pt_BR;You and {name1} wished for this.;Você e {name1} desejam isto.
pt_BR;You and {number} others agreed with this.;Você e {number} outros concordam com isto.
pt_BR;You and {number} others applauded this.;Você e {number} outros aplaudiram isto.
pt_BR;You and {number} others approved this.;Você e {number} outros aprovam isto.
pt_BR;You and {number} others demanded this.;Você e {number} outros exigiram isto.
pt_BR;You and {number} others disagreed with this.;Você e {number} outros discordam de isto.
pt_BR;You and {number} others disapproved this.;Você e {number} outros desaprovam isto.
pt_BR;You and {number} others fancied this.;Você e {number} outros curtiram isto.
pt_BR;You and {number} others had this.;Você e {number} outros têm isto.
pt_BR;You and {number} others lolled at this.;Você e {number} outros riram à gargalhada de isto.
pt_BR;You and {number} others loved this.;Você e {number} outros amam isto.
pt_BR;You and {number} others needed this.;Você e {number} outros necessitam de isto.
pt_BR;You and {number} others opposed this.;Você e {number} outros opõem-se a isto.
pt_BR;You and {number} others protested at this.;Você e {number} outros protestam contra isto.
pt_BR;You and {number} others reacted to this.;Você e {number} outros reagiram a isto.
pt_BR;You and {number} others respected this.;Você e {number} outros respeitam isto.
pt_BR;You and {number} others smiled at this.;Você e {number} outros sorriram a isto.
pt_BR;You and {number} others suggested this.;Você e {number} outros sorriram a isto.
pt_BR;You and {number} others supported this.;Você e {number} outros apoiam isto.
pt_BR;You and {number} others thought about this.;Você e {number} outros pensaram algo acerca de isto.
pt_BR;You and {number} others wished for this.;Você e {number} outros desejam isto.
pt_BR;You and 1 other agreed with this.;Você e 1 outro concordam com isto.
pt_BR;You and 1 other applauded this.;Você e 1 outro aplaudiram isto.
pt_BR;You and 1 other approved this.;Você e 1 outro aprovam isto.
pt_BR;You and 1 other demanded this.;Você e 1 outro exigiram isto.
pt_BR;You and 1 other disagreed with this.;Você e 1 outro discordam de isto.
pt_BR;You and 1 other disapproved this.;Você e 1 outro desaprovam isto.
pt_BR;You and 1 other fancied this.;Você e 1 outro curtiram isto.
pt_BR;You and 1 other had this.;Você e 1 outro têm isto.
pt_BR;You and 1 other lolled at this.;Você e 1 outro riram à gargalhada de isto.
pt_BR;You and 1 other loved this.;Você e 1 outro amam isto.
pt_BR;You and 1 other needed this.;Você e 1 outro necessitam de isto.
pt_BR;You and 1 other opposed this.;Você e 1 outro opõem-se a isto.
pt_BR;You and 1 other protested at this.;Você e 1 outro protestam contra isto.
pt_BR;You and 1 other reacted to this.;Você e 1 outro reagiram a isto.
pt_BR;You and 1 other respected this.;Você e 1 outro respeitam isto.
pt_BR;You and 1 other smiled at this.;Você e 1 outro sorriram a isto.
pt_BR;You and 1 other suggested this.;Você e 1 outro sorriram a isto.
pt_BR;You and 1 other supported this.;Você e 1 outro apoiam isto.
pt_BR;You and 1 other thought about this.;Você e 1 outro pensaram algo acerca de isto.
pt_BR;You and 1 other wished for this.;Você e 1 outro desejam isto.
pt_BR;You applauded this.;Você aplaudiu isto.
pt_BR;You approved this.;Você aprovou isto.
pt_BR;You demanded this.;Você exigiu isto.
pt_BR;You disagreed with this.;Você discordou de isto.
pt_BR;You disapproved this.;Você desaprova isto.
pt_BR;You fancied this.;Você curtiu isto.
pt_BR;You had this.;Você tem isto.
pt_BR;You lolled at this.;Você riu às gargalhadas de isto.
pt_BR;You loved this.;Você amou isto.
pt_BR;You needed this.;Você necessita isto.
pt_BR;You opposed this.;Você opõe-se a isto.
pt_BR;You protested at this.;Você protestou contra isto.
pt_BR;You reacted to this.;Você reagiu a isto.
pt_BR;You respected this.;Você respeita isto.
pt_BR;You smiled at this.;Você sorriu a isto.
pt_BR;You suggested this.;Você recomenda isto.
pt_BR;You supported this.;Você apoia isto.
pt_BR;You thought about this.;Você pensou algo sobre isto.
pt_BR;You wished for this.;Você deseja isto.
pt_BR;your content;o seu conteúdo
pt_BR;your product;o seu produto
pt_BR;{count} products;{count} produtos
pt_BR;a product;um produto
pt_BR;1 content;1 conteúdo
pt_BR;a content;um conteúdo
pt_BR;1 product;1 produto
pt_BR;{count} contents;{count} conteúdos
