language;original_sentence;translated sentence
es_ES;a product she wished;un producto que ella desea
es_ES;a product they demanded;un producto que ellos solicitan
es_ES;a product they fancied;un producto que ellos quieren
es_ES;a product they had;un producto que ellos tienen
es_ES;a product they lolled at;un producto del que ellos se rieron a carcajadas
es_ES;a product they loved;un producto que ellos aman
es_ES;a product they needed;un producto que ellos necesitan
es_ES;a product they reacted to;un producto al que ellos han reaccionado
es_ES;a product they smiled at;un producto al cual ellos le sonrieron
es_ES;a product they suggested;un producto que ellos recomiendan
es_ES;a product they thought about;un producto sobre el que ellos han pensado algo
es_ES;a product they wished;un producto que ellos desean
es_ES;a product you demanded;un producto que usted solicita
es_ES;a product you fancied;un producto que usted quiere
es_ES;a product you had;un producto que usted tiene
es_ES;a product you lolled at;un producto del que usted se rió a carcajadas
es_ES;a product you loved;un producto que usted ama
es_ES;a product you needed;un producto que usted necesita
es_ES;a product you reacted to;un producto al que usted ha reaccionado
es_ES;a product you smiled at;un producto al cual usted le sonrió
es_ES;a product you suggested;un producto que usted recomienda
es_ES;a product you thought about;un producto sobre el que usted ha pensado algo
es_ES;a product you wished;un producto que usted desea
es_ES;Add your contents to your timeline.;Agregue sus contenidos a su línea de tiempo.
es_ES;Add your products to your timeline.;Agregue sus productos a su línea de tiempo.
es_ES;Agreed with {content1}.;Está de acuerdo con {content1}.
es_ES;Applauded {content1}.;Aplaudió {content1}.
es_ES;Approved {content1}.;Aprobó {content1}.
es_ES;contents {name} agreed with;contenidos en los que {name} está de acuerdo
es_ES;contents {name} applauded;contenidos que {name} aplaudió
es_ES;contents {name} approved;contenidos que {name} aprobó
es_ES;contents {name} disagreed with;contenidos en los que {name} no está de acuerdo
es_ES;contents {name} disapproved;contenidos que {name} desaprueba
es_ES;contents {name} lolled at;contenidos de los que {name} se rió a carcajadas
es_ES;contents {name} loved;contenidos que {name} ama
es_ES;contents {name} opposed;contenidos a los que {name} se opone
es_ES;contents {name} protested at;contenidos en los cuales {name} protesta
es_ES;contents {name} reacted to;contenidos al que {name} ha reaccionado
es_ES;contents {name} respected;contenidos que {name} ha respetado
es_ES;contents {name} smiled at;contenidos a los cuales {name} le sonrió
es_ES;contents {name} suggested;contenidos que {name} recomienda
es_ES;contents {name} supported;contenidos que {name} apoya
es_ES;contents {name} thought about;contents sobre los cuales {name} pensó algo
es_ES;contents he agreed with;contenidos en los que él está de acuerdo
es_ES;contents he applauded;contenidos que él aplaudió
es_ES;contents he approved;contenidos que él aprobó
es_ES;contents he disagreed with;contenidos en los que él no está de acuerdo
es_ES;contents he disapproved;contenidos que él desaprueba
es_ES;contents he lolled at;contenidos de los que él se rió a carcajadas
es_ES;contents he loved;contenidos que él ama
es_ES;contents he opposed;contenidos a los que él se opone
es_ES;contents he protested at;contenidos en los cuales él protesta
es_ES;contents he reacted to;contenidos a los cuales él ha reaccionado
es_ES;contents he respected;contenidos que él ha respetado
es_ES;contents he smiled at;contenidos a los cuales él le sonrió
es_ES;contents he suggested;contenidos que él recomienda
es_ES;contents he supported;contenidos que él apoya
es_ES;contents he thought about;contenidos sobre los cuales él ha pensado algo
es_ES;contents she agreed with;contenidos en los que ella está de acuerdo
es_ES;contents she applauded;contenidos que ella aplaudió
es_ES;contents she approved;contenidos que ella aprobó
es_ES;contents she disagreed with;contenidos en los que ella no está de acuerdo
es_ES;contents she disapproved;contenidos que ella desaprueba
es_ES;contents she lolled at;contenidos de los cuales ella ha reído a carcajadas
es_ES;contents she loved;contenidos que ella ama
es_ES;contents she opposed;contenidos a los que ella se opone
es_ES;contents she protested at;contenidos en los cuales ella protesta
es_ES;contents she reacted to;contenidos a los cuales ella ha reaccionado
es_ES;contents she respected;contenidos que ella ha respetado
es_ES;contents she smiled at;contenidos a los cuales ella le sonrió
es_ES;contents she suggested;contenidos que ella recomienda
es_ES;contents she supported;contenidos que ella apoya
es_ES;contents she thought about;contenidos sobre los cuales ella ha pensado algo
es_ES;contents they agreed with;contenidos en los que ellos están de acuerdo
es_ES;contents they applauded;contenidos que ellos aplaudieron
es_ES;contents they approved;contenidos que ellos aprobaron
es_ES;contents they disagreed with;contenidos en los que ellos no están de acuerdo
es_ES;contents they disapproved;contenidos que ellos desaprueban
es_ES;contents they lolled at;contenidos de los que ellos se rieron a carcajadas
es_ES;contents they loved;contenidos que ellos aman
es_ES;contents they opposed;un contenido al que ellos se oponen
es_ES;contents they protested at;contenidos en los cuales ellos protestan
es_ES;contents they reacted to;contenidos a los cuales ellos han reaccionado
es_ES;contents they respected;contenidos que ellos han respetado
es_ES;contents they smiled at;contenidos a los cuales ellos le sonrieron
es_ES;contents they suggested;contenidos que ellos recomiendan
es_ES;contents they supported;contenidos que ellos apoyan
es_ES;contents they thought about;contenidos sobre los cuales ellos han pensado algo
es_ES;contents you agreed with;contenidos en los que usted está de acuerdo
es_ES;contents you applauded;contenidos que usted aplaudió
es_ES;contents you approved;contenidos que usted aprobó
es_ES;contents you disagreed with;contenidos en los que usted no está de acuerdo
es_ES;contents you disapproved;contenidos que usted desaprueba
es_ES;contents you lolled at;contenidos de los que usted se rió a carcajadas
es_ES;contents you loved;contenidos que usted ama
es_ES;contents you opposed;contenidos a los que usted se opone
es_ES;contents you protested at;contenidos en los cuales usted protesta
es_ES;contents you reacted to;contenidos a los cuales usted ha reaccionado
es_ES;contents you respected;contenidos que usted ha respetado
es_ES;contents you smiled at;contenidos a los cuales usted le sonrió
es_ES;contents you suggested;contenidos que usted recomienda
es_ES;contents you supported;contenidos que usted apoya
es_ES;contents you thought about;contenidos sobre los cuales usted pensó algo
es_ES;Demanded {product1}.;Solicita {product1}.
es_ES;Disagreed with {content1}.;No está de acuerdo con {content1}.
es_ES;Disapproved {content1}.;Desaprueba {content1}.
es_ES;Fancied {product1}.;Quiere {product1}.
es_ES;Had {product1}.;Tiene {product1}.
es_ES;Lolled at {content1}.;Se rió a carcajadas de {content1}.
es_ES;Lolled at {product1}.;Se rió a carcajadas de {product1}.
es_ES;Loved {content1}.;Ama {content1}.
es_ES;Loved {product1}.;Ama {product1}.
es_ES;Needed {product1}.;Necesita {product1}.
es_ES;Opposed {content1}.;Se opone a {content1}.
es_ES;products {name} demanded;productos que {name} solicita
es_ES;products {name} fancied;productos que {name} quiere
es_ES;products {name} had;productos que {name} tiene
es_ES;products {name} lolled at;productos del que {name} se rió a carcajadas
es_ES;products {name} loved;productos que {name} ama
es_ES;products {name} needed;productos que {name} necesita
es_ES;products {name} reacted to;produtos a los cuales {name} ha reaccionado
es_ES;products {name} smiled at;productos que {name} le sonrió
es_ES;products {name} suggested;productos que {name} recomienda
es_ES;products {name} thought about;produtos sobre los cuales {name} pensó algo
es_ES;products {name} wished;productos que {name} desea
es_ES;products he demanded;productos que él solicita
es_ES;products he fancied;productos que él quiere
es_ES;products he had;productos que él tiene
es_ES;products he lolled at;productos de los que él se rió a carcajadas
es_ES;products he loved;productos que él ama
es_ES;products he needed;productos que él necesita
es_ES;products he reacted to;productos a los cuales él ha reaccionado
es_ES;products he smiled at;productos a los cuales él le sonrió
es_ES;products he suggested;productos que él recomienda
es_ES;products he thought about;productos sobre los cuales él ha pensado algo
es_ES;products he wished;productos que él desea
es_ES;products she demanded;productos que ella solicita
es_ES;products she fancied;productos que ella quiere
es_ES;products she had;productos que ella tiene
es_ES;products she lolled at;productos de los que ella se rió a carcajadas
es_ES;products she loved;productos que ella ama
es_ES;products she needed;productos que ella necesita
es_ES;products she reacted to;productos a los cuales ella ha reaccionado
es_ES;products she smiled at;productos a los que ella le sonrió
es_ES;products she suggested;productos que ella recomienda
es_ES;products she thought about;productos sobre los cuales ella ha pensado algo
es_ES;products she wished;productos que ella desea
es_ES;products they demanded;productos que ellos solicitan
es_ES;products they fancied;productos que a ellos quieren
es_ES;products they had;productos que ellos tienen
es_ES;products they lolled at;productos de los que ellos se rieron a carcajadas
es_ES;products they loved;productos que ellos aman
es_ES;products they needed;productos que ellos necesitan
es_ES;products they reacted to;productos a que ellos han reaccionado
es_ES;products they smiled at;productos a los que ellos le sonrieron
es_ES;products they suggested;productos que ellos recomiendan
es_ES;products they thought about;produtos sobre los cuales ellos pensaron algo
es_ES;products they wished;productos que ellos desean
es_ES;products you demanded;productos que usted solicita
es_ES;products you fancied;productos que usted quiere
es_ES;products you had;productos que usted tiene
es_ES;products you lolled at;productos de los que usted se rió a carcajadas
es_ES;products you loved;productos que usted ama
es_ES;products you needed;productos que usted necesita
es_ES;products you reacted to;produtos a que usted ha reaccionado
es_ES;products you smiled at;productos a los cuales usted le sonrió
es_ES;products you suggested;productos que usted recomienda
es_ES;products you thought about;produtos sobre los cuales usted pensó algo
es_ES;products you wished;productos que usted desea
es_ES;Protested at {content1}.;Protesta en contra de {content1}.
es_ES;Reacted to {content1}.;Ha reaccionado a {content1} .
es_ES;Reacted to {product1}.;Ha reaccionado a {product1} .
es_ES;Respected {content1}.;Ha respetado a {content1} .
es_ES;Smiled at {content1}.;Le sonrió a {content1}.
es_ES;Smiled at {product1}.;Le sonrió a {product1}.
es_ES;Suggested {content1}.;Recomienda {content1}.
es_ES;Suggested {product1}.;Recomiendo {product1}.
es_ES;Supported {content1}.;Apoya {content1}.
es_ES;Thought about {content1}.;Pensó algo sobre {content1}.
es_ES;Thought about {product1}.;Pensó algo sobre {product1}.
es_ES;Wished {product1}.;Desea {product1}.
es_ES;You agreed with this.;Usted está de acuerdo con esto.
es_ES;You and {name count} others agreed with this.;Usted y {name count} otros están de acuerdo con esto.
es_ES;You and {name count} others applauded this.;Usted y {name count} otros aplaudieron esto.
es_ES;You and {name count} others approved this.;Usted y {name count} otros aprobaron esto.
es_ES;You and {name count} others demanded this.;Usted y {name count} otros solicitan esto.
es_ES;You and {name count} others disagreed with this.;Usted y {name count} otros no están de acuerdo con esto.
es_ES;You and {name count} others disapproved this.;Usted y {name count} otros desaprueban esto.
es_ES;You and {name count} others fancied this.;Usted y {name count} otros quieren esto.
es_ES;You and {name count} others had this.;Usted y {name count} otros tienen esto.
es_ES;You and {name count} others lolled at this.;Usted y {name count} otros se rieron a carcajadas de esto.
es_ES;You and {name count} others loved this.;Usted y {name count} otros aman esto.
es_ES;You and {name count} others needed this.;Usted y {name count} otros necesitan esto.
es_ES;You and {name count} others opposed this.;Usted y {name count} otros se oponen a esto.
es_ES;You and {name count} others protested at this.;Usted y {name count} otros protestan contra esto.
es_ES;You and {name count} others reacted to this.;Usted y {name count} otros han reaccionado a esto.
es_ES;You and {name count} others respected this.;Usted y {name count} otros han respetado a esto.
es_ES;You and {name count} others smiled at this.;Usted y {name count} otros le sonrieron a esto.
es_ES;You and {name count} others suggested this.;Usted y {name count} otros recomiendan esto.
es_ES;You and {name count} others supported this.;Usted y {name count} otros apoyan esto.
es_ES;You and {name count} others thought about this.;Usted y {name count} otros pensaron algo sobre esto.
es_ES;You and {name count} others wished this.;Usted y {name count} otros desean esto.
es_ES;You and {name1} agreed with this.;Usted y {name1} están de acuerdo con esto.
es_ES;You and {name1} applauded this.;Usted y {name1} aplaudieron esto.
es_ES;You and {name1} approved this.;Usted y {name1} aprobaron esto.
es_ES;You and {name1} demanded this.;Usted y {name1} solicitan esto.
es_ES;You and {name1} disagreed with this.;Usted y {name1} no está de acuerdo con esto.
es_ES;You and {name1} disapproved this.;Usted y {name1} desaprueban esto.
es_ES;You and {name1} fancied this.;Usted y {name1} quieren esto.
es_ES;You and {name1} had this.;Usted y {name1} tienen esto.
es_ES;You and {name1} lolled at this.;Usted y {name1} se rieron a carcajadas de esto.
es_ES;You and {name1} loved this.;Usted y {name1} aman esto.
es_ES;You and {name1} needed this.;Usted y {name1} necesitan esto.
es_ES;You and {name1} opposed this.;Usted y {name1} se oponen a esto.
es_ES;You and {name1} protested at this.;Usted y {name1} protestan en contra de esto.
es_ES;You and {name1} reacted to this.;Usted y {name1} han reaccionado a esto.
es_ES;You and {name1} respected this.;Usted y {name1} han respetado a esto.
es_ES;You and {name1} smiled at this.;Usted y {name1} le sonrió a esto.
es_ES;You and {name1} suggested this.;Usted y {name1} recomiendan esto.
es_ES;You and {name1} supported this.;Usted y {name1} apoyan esto.
es_ES;You and {name1} thought about this.;Usted y {name1} pensaron algo sobre esto.
es_ES;You and {name1} wished this.;Usted y {name1} desean esto.
es_ES;You and {number} others agreed with this.;Usted y {number} otros están de acuerdo con esto.
es_ES;You and {number} others applauded this.;Usted y {number} otros aplaudieron esto.
es_ES;You and {number} others approved this.;Usted y {number} otros aprobaron esto.
es_ES;You and {number} others demanded this.;Usted y {number} otros solicitan esto.
es_ES;You and {number} others disagreed with this.;Usted y {number} otros no están de acuerdo con esto.
es_ES;You and {number} others disapproved this.;Usted y {number} otros desaprueban esto.
es_ES;You and {number} others fancied this.;Usted y {number} otros quieren esto.
es_ES;You and {number} others had this.;Usted y {number} otros tienen esto.
es_ES;You and {number} others lolled at this.;Usted y {number} otros se rieron a carcajadas de esto.
es_ES;You and {number} others loved this.;Usted y {number} otros aman esto.
es_ES;You and {number} others needed this.;Usted y {number} otros necesitan esto.
es_ES;You and {number} others opposed this.;Usted y {number} otros se oponen a esto.
es_ES;You and {number} others protested at this.;Usted y {number} otros protestan en contra de esto.
es_ES;You and {number} others reacted to this.;Usted y {number} otros han reaccionado a esto.
es_ES;You and {number} others respected this.;Usted y {number} otros han respetado a esto.
es_ES;You and {number} others smiled at this.;Usted y {number} otros le sonrieron a esto.
es_ES;You and {number} others suggested this.;Usted y {number} otros recomiendan esto.
es_ES;You and {number} others supported this.;Usted y {number} otros apoyan esto.
es_ES;You and {number} others thought about this.;Usted y {number} otros pensaron algo sobre esto.
es_ES;You and {number} others wished this.;Usted y {number} otros desean esto.
es_ES;You and 1 other agreed with this.;Usted y alguien más está de acuerdo con esto.
es_ES;You and 1 other applauded this.;Usted y alguien más aplaudió esto.
es_ES;You and 1 other approved this.;Usted y alguien más aprobaron esto.
es_ES;You and 1 other demanded this.;Usted y alguien más solicita esto.
es_ES;You and 1 other disagreed with this.;Usted y alguien más no está de acuerdo con esto.
es_ES;You and 1 other disapproved this.;Usted y alguien más desaprueba esto.
es_ES;You and 1 other fancied this.;Usted y alguien más quieren esto.
es_ES;You and 1 other had this.;Usted y alguien más tiene esto.
es_ES;You and 1 other lolled at this.;Usted y alguien más se rié a carcajadas de esto.
es_ES;You and 1 other loved this.;Usted y alguien más ama esto.
es_ES;You and 1 other needed this.;Usted y alguien más necesita esto.
es_ES;You and 1 other opposed this.;Usted y alguien más se opone a esto.
es_ES;You and 1 other protested at this.;Usted y alguien más han protestado contra esto.
es_ES;You and 1 other reacted to this.;Usted y alguien más han reaccionado a esto.
es_ES;You and 1 other respected this.;Usted y alguien más han respetado a esto.
es_ES;You and 1 other smiled at this.;Usted y alguien más le sonrió a esto.
es_ES;You and 1 other suggested this.;Usted y alguien más recomienda esto.
es_ES;You and 1 other supported this.;Usted y alguien más apoya esto.
es_ES;You and 1 other thought about this.;Usted y alguien pensaron algo sobre esto.
es_ES;You and 1 other wished this.;Usted y alguien más desea esto.
es_ES;You applauded this.;Usted aplaudió esto.
es_ES;You approved this.;Usted aprobó esto.
es_ES;You demanded this.;Usted solicita esto.
es_ES;You disagreed with this.;Usted no está de acuerdo con esto.
es_ES;You disapproved this.;Usted desaprueba esto.
es_ES;You fancied this.;Usted quiere esto.
es_ES;You had this.;Usted tiene esto.
es_ES;You lolled at this.;Usted se rió a carcajadas de esto.
es_ES;You loved this.;Usted ama esto.
es_ES;You needed this.;Usted necesita esto.
es_ES;You opposed this.;Usted se opone a esto.
es_ES;You protested at this.;Usted protesta en contra de esto.
es_ES;You reacted to this.;Usted ha reaccionado a esto.
es_ES;You respected this.;Usted ha respetado a esto.
es_ES;You smiled at this.;Usted le sonrió a esto.
es_ES;You suggested this.;Usted recomienda esto.
es_ES;You supported this.;Usted apoya esto.
es_ES;You thought about this.;Usted pensó algo sobre esto.
es_ES;You wished this.;Usted desea esto.
es_ES;your content;su contenido
es_ES;your product;su producto
