Language;Hash;Sentence;Context
en_US;e9b4add0eb240433e2a61a3926138801;{name count} others;In the phrase: "{name1} and {name count others} are wishing {product1} and {product2} on {Me Gusta}."
en_US;ea247b4ac60924b1e0bafd0503771ee5;a product they suggested;
en_US;ea30b6f25460e6873e43dc95bef4e25b;{name1} and {name2} suggested {product1} and {product count other products} on {Me Gusta}.;
en_US;ea317f3533ac35cc3d9bd9923ba37611;{product count} other products;In the phrase: "{name1} thought about {product1} and {product count other products} on {Me Gusta}."
en_US;eaa01ef787679917a9111f656af19304;{name1} and {name2} wished {product1} and {product count other products} on {Me Gusta}.;
en_US;eba1922134d0fb50814e16bf3feabf76;{name count} others;In the phrase: "{name1} and {name count others} sent you {=a product}."
en_US;ece909968ed32291f73dd2f08e40c491;a content;In the phrase: "{name} asked you for {=a content}."
en_US;ed05b79b865567ed321da2679250674c;{name} suggested a product.;
en_US;ed4beb5620e4a6c6cf13ceb1dfd2fcde;You and {number} others loved this.;
en_US;ed86de77375556f4e9d09a855428db54;{name1} and {name2} are wishing {product1} and {product count other products} on {Me Gusta}.;
en_US;ee99383b5e579ef64898de3d76c26d87;{=1 content} sent by {name};item (e.g gift, ticket) that user gives to you in apps or games
en_US;ef03b6020bf0bf0cee8f0a13aaa2dc59;{product count} other products;In the phrase: "{name1} and {name2} are having {product1} and {product count other products} on {Me Gusta}."
en_US;ef0b7fe259aff7e46fd68c7b48c5877e;{count} contents;In the phrase: "{name} sent you {=[count] contents}."
en_US;f06eb8d18239c9d7b4656859f863b7e4;{name1} is thinking about {product1} on {Me Gusta}.;
en_US;f0b27dc123ca5b5d7b351897b1410ba5;{name} is suggesting {number} products.;
en_US;f11bbf480b50fe7990750cb70ee3d2d0;{product count} products;In the phrase: "{name1} and {name2} wished {product count products} on {Me Gusta}."
en_US;f2ace12286df5e5bc28eac65cbfed52f;{count} contents and other requests;In the phrase: "{name1} and {name2} asked you for {=[count] contents and other requests}."
en_US;f2d2059b99ce5aef8922d3f9f3d632bd;{name1} and {name count others} thought about a product on {Me Gusta}.;
en_US;f467c5564e2e3ed4f457c37d4bdb9a49;{product count} products;In the phrase: "{name1} had {product count products} on {Me Gusta}."
en_US;f621311571e698009eeac168884a520c;{name1} had {product1} and {product count other products} on {Me Gusta}.;
en_US;f63e4a9d493762ea2bfc7d7d3c2fdac3;{name1} and {name2} suggested {product count products} on {Me Gusta}.;
en_US;f6ba16efe987dd2d46be74584122b9cf;{name} is having a product.;
en_US;f70b9c2eba901784372428d9eeec28b4;a product;In the phrase: "{name1} and {name count others} asked you for {=a product}."
en_US;f7882960701af73d4a84253c2f10d7b6;{name1} and {name count others} sent you {=[count] contents}.;
en_US;f7aba640e5130e15d2e26b810229937d;{product count} other products;In the phrase: "{name1} is loving {product1} and {product count other products} on {Me Gusta}."
en_US;f7d4b1574f60cd326c607eae430fe78a;{name1} and {name count others} had a product on {Me Gusta}.;
en_US;f7ecb4ae86fd5c973eca8633694be9fe;{name} loved {number} products.;
en_US;f81d168d7ebc3c6253d0734560488ec6;Is wishing {product1}.;
en_US;f8f85a53de872821de7c4ab1e7344f22;{product count} other products;In the phrase: "{name1} and {name count others} thought about {product1} and {product count other products} on {Me Gusta}."
en_US;f904720c9b9ee2ccd74a7bac65ce9a4a;{name1} and {name count others} sent you {=a content}.;
en_US;f9121b4150d7028015e635269ff6246d;{name count} others;In the phrase: "{name1} and {name count others} loved {product1} on {Me Gusta}."
en_US;f9986a1372c791e47efbba0d07d65ad6;{name count} others;In the phrase: "{name1} and {name count others} wished {product1} and {product count other products} on {Me Gusta}."
en_US;f9f5b00bfb08c09564db56eebfe2b011;{product count} products;In the phrase: "{name1} and {name2} loved {product count products} on {Me Gusta}."
en_US;fa5387ee3bdb9813b7a5d134e7dbb48c;products she wished;
en_US;fb7134c5dc106f795a587957357acd1f;{name} sent you {=a product and other requests}.;
en_US;fba25449815306dee2f3661eeca538b2;{name} thought about {number} products.;
en_US;fbd582f6b3c5d8f106daea1847f0c0cc;{name count} others;In the phrase: "{name1} and {name count others} loved a product on {Me Gusta}."
en_US;fcceddb3c4a5f8fddc2fab9fbc8c1390;{number} others had this.;
en_US;fcd388855d677f9ba30e57555a2b4a5e;products she loved;
en_US;fce3e9de5e3684e55d36a92c56d99ace;{name} sent you {=[count] contents}.;
en_US;fd426176952f22d9b0ae7e8a3b77f740;{name1} and {name count others} thought about {product1} and {product2} on {Me Gusta}.;
en_US;fd74cc4845cbd64815d07daa992fe391;{name} is suggesting {number} products on {application}.;
en_US;fda90a1fad58555a05a0e9f59adb0bee;{name1} and {name count others} suggested a product on {Me Gusta}.;
en_US;fe1f14a9258530f567caf28c7cd91003;{count} products;In the phrase: "{name} sent you {=[count] products}."
en_US;fe8e6816b2c74a674b4161803012679d;{name1} is having {product1} on {Me Gusta}.;
en_US;fee5eaadfea16f5ac21426519e56aa27;{name} asked you for {=[count] products}.;
en_US;ff2d9fbcea8345a52d43a42ed4ee290c;{count} products and other requests;In the phrase: "{name} asked you for {=[count] products and other requests}."
